LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
POL,LTINT,TOT,PC_PA,M,2012-03,5.37,
POL,LTINT,TOT,PC_PA,M,2012-04,5.4857,
POL,LTINT,TOT,PC_PA,M,2012-05,5.41,
POL,LTINT,TOT,PC_PA,M,2012-06,5.24,
POL,LTINT,TOT,PC_PA,M,2012-07,4.99,
POL,LTINT,TOT,PC_PA,M,2012-08,4.88,
POL,LTINT,TOT,PC_PA,M,2012-09,4.85,
POL,LTINT,TOT,PC_PA,M,2012-10,4.57,
POL,LTINT,TOT,PC_PA,M,2012-11,4.18,
POL,LTINT,TOT,PC_PA,M,2012-12,3.88,
POL,LTINT,TOT,PC_PA,M,2013-01,3.91,
POL,LTINT,TOT,PC_PA,M,2013-02,3.99,
POL,LTINT,TOT,PC_PA,M,2013-03,3.93,
POL,LTINT,TOT,PC_PA,M,2013-04,3.4995,
POL,LTINT,TOT,PC_PA,M,2013-05,3.28,
POL,LTINT,TOT,PC_PA,M,2013-06,3.95,
POL,LTINT,TOT,PC_PA,M,2013-07,3.97,
POL,LTINT,TOT,PC_PA,M,2013-08,4.303333,
POL,LTINT,TOT,PC_PA,M,2013-09,4.49,
POL,LTINT,TOT,PC_PA,M,2013-10,4.28,
POL,LTINT,TOT,PC_PA,M,2013-11,4.38,
POL,LTINT,TOT,PC_PA,M,2013-12,4.416667,
POL,LTINT,TOT,PC_PA,M,2014-01,4.42,
POL,LTINT,TOT,PC_PA,M,2014-02,4.47,
POL,LTINT,TOT,PC_PA,M,2014-03,4.25,
POL,LTINT,TOT,PC_PA,M,2014-04,4.1,
POL,LTINT,TOT,PC_PA,M,2014-05,3.800476,
POL,LTINT,TOT,PC_PA,M,2014-06,3.54,
POL,LTINT,TOT,PC_PA,M,2014-07,3.34,
POL,LTINT,TOT,PC_PA,M,2014-08,3.36,
POL,LTINT,TOT,PC_PA,M,2014-09,3.1009,
POL,LTINT,TOT,PC_PA,M,2014-10,2.72,
POL,LTINT,TOT,PC_PA,M,2014-11,2.54,
POL,LTINT,TOT,PC_PA,M,2014-12,2.553158,
POL,LTINT,TOT,PC_PA,M,2015-01,2.211,
POL,LTINT,TOT,PC_PA,M,2015-02,2.196,
POL,LTINT,TOT,PC_PA,M,2015-03,2.325454,
POL,LTINT,TOT,PC_PA,M,2015-04,2.3675,
POL,LTINT,TOT,PC_PA,M,2015-05,2.82,
POL,LTINT,TOT,PC_PA,M,2015-06,3.19,
POL,LTINT,TOT,PC_PA,M,2015-07,3.16,
POL,LTINT,TOT,PC_PA,M,2015-08,2.881905,
POL,LTINT,TOT,PC_PA,M,2015-09,2.910909,
POL,LTINT,TOT,PC_PA,M,2015-10,2.660909,
POL,LTINT,TOT,PC_PA,M,2015-11,2.726,
POL,LTINT,TOT,PC_PA,M,2015-12,2.957,
POL,LTINT,TOT,PC_PA,M,2016-01,2.996842,
POL,LTINT,TOT,PC_PA,M,2016-02,3.03,
POL,LTINT,TOT,PC_PA,M,2016-03,2.89,
POL,LTINT,TOT,PC_PA,M,2016-04,2.952857,
POL,LTINT,TOT,PC_PA,M,2016-05,3.04,
POL,LTINT,TOT,PC_PA,M,2016-06,3.11,
POL,LTINT,TOT,PC_PA,M,2016-07,2.888572,
POL,LTINT,TOT,PC_PA,M,2016-08,2.71,
POL,LTINT,TOT,PC_PA,M,2016-09,2.85,
POL,LTINT,TOT,PC_PA,M,2016-10,3.01,
POL,LTINT,TOT,PC_PA,M,2016-11,3.41,
POL,LTINT,TOT,PC_PA,M,2016-12,3.54,
POL,LTINT,TOT,PC_PA,M,2017-01,3.68,
POL,LTINT,TOT,PC_PA,M,2017-02,3.81,
POL,LTINT,TOT,PC_PA,M,2017-03,3.66,
POL,LTINT,TOT,PC_PA,M,2017-04,3.42,
POL,LTINT,TOT,PC_PA,M,2017-05,3.35,
POL,LTINT,TOT,PC_PA,M,2017-06,3.19,
POL,LTINT,TOT,PC_PA,M,2017-07,3.3,
POL,LTINT,TOT,PC_PA,M,2017-08,3.33,
POL,LTINT,TOT,PC_PA,M,2017-09,3.26,
POL,LTINT,TOT,PC_PA,M,2017-10,3.38,
POL,LTINT,TOT,PC_PA,M,2017-11,3.39,
POL,LTINT,TOT,PC_PA,M,2017-12,3.27,
POL,LTINT,TOT,PC_PA,M,2018-01,3.32,
POL,LTINT,TOT,PC_PA,M,2018-02,3.39,
POL,LTINT,TOT,PC_PA,M,2018-03,3.27,
POL,LTINT,TOT,PC_PA,M,2018-04,3.06,
POL,LTINT,TOT,PC_PA,M,2018-05,3.23,
POL,LTINT,TOT,PC_PA,M,2018-06,3.21,
POL,LTINT,TOT,PC_PA,M,2018-07,3.17,
POL,LTINT,TOT,PC_PA,M,2018-08,3.14,
POL,LTINT,TOT,PC_PA,M,2018-09,3.24,
POL,LTINT,TOT,PC_PA,M,2018-10,3.22,
POL,LTINT,TOT,PC_PA,M,2018-11,3.19,
POL,LTINT,TOT,PC_PA,M,2018-12,2.94,
POL,LTINT,TOT,PC_PA,M,2019-01,2.78,
POL,LTINT,TOT,PC_PA,M,2019-02,2.69,
POL,LTINT,TOT,PC_PA,M,2019-03,2.75,
POL,LTINT,TOT,PC_PA,M,2019-04,2.76,
POL,LTINT,TOT,PC_PA,M,2019-05,2.72,
POL,LTINT,TOT,PC_PA,M,2019-06,2.35,
POL,LTINT,TOT,PC_PA,M,2019-07,2.13,
POL,LTINT,TOT,PC_PA,M,2019-08,1.93,
POL,LTINT,TOT,PC_PA,M,2019-09,2.02,
POL,LTINT,TOT,PC_PA,M,2019-10,1.96,
POL,LTINT,TOT,PC_PA,M,2019-11,2.05,
POL,LTINT,TOT,PC_PA,M,2019-12,2.03,
POL,LTINT,TOT,PC_PA,M,2020-01,2.23,
POL,LTINT,TOT,PC_PA,M,2020-02,2.09,
POL,LTINT,TOT,PC_PA,M,2020-03,1.8,
POL,LTINT,TOT,PC_PA,M,2020-04,1.46,
POL,LTINT,TOT,PC_PA,M,2020-05,1.35,
POL,LTINT,TOT,PC_PA,M,2020-06,1.31,
POL,LTINT,TOT,PC_PA,M,2020-07,1.33,
POL,LTINT,TOT,PC_PA,M,2020-08,1.32,
POL,LTINT,TOT,PC_PA,M,2020-09,1.35,
POL,LTINT,TOT,PC_PA,M,2020-10,1.26,
POL,LTINT,TOT,PC_PA,M,2020-11,1.2,
POL,LTINT,TOT,PC_PA,M,2020-12,1.29,
POL,LTINT,TOT,PC_PA,M,2021-01,1.19,
POL,LTINT,TOT,PC_PA,M,2021-02,1.31,
POL,LTINT,TOT,PC_PA,M,2021-03,1.52,
POL,LTINT,TOT,PC_PA,M,2021-04,1.55,
POL,LTINT,TOT,PC_PA,M,2021-05,1.82,
POL,LTINT,TOT,PC_PA,M,2021-06,1.78,
POL,LTINT,TOT,PC_PA,M,2021-07,1.61,
POL,LTINT,TOT,PC_PA,M,2021-08,1.6,
POL,LTINT,TOT,PC_PA,M,2021-09,1.87,
POL,LTINT,TOT,PC_PA,M,2021-10,2.63,
POL,LTINT,TOT,PC_PA,M,2021-11,3.12,
POL,LTINT,TOT,PC_PA,M,2021-12,3.33,
POL,LTINT,TOT,PC_PA,M,2022-01,4,
POL,LTINT,TOT,PC_PA,M,2022-02,3.95,
POL,LTINT,TOT,PC_PA,M,2022-03,4.83,
POL,LTINT,TOT,PC_PA,M,2022-04,5.96,
POL,LTINT,TOT,PC_PA,M,2022-05,6.64,
POL,LTINT,TOT,PC_PA,M,2022-06,7.14,
POL,LTINT,TOT,PC_PA,M,2022-07,6.37,
POL,LTINT,TOT,PC_PA,M,2022-08,5.8,
POL,LTINT,TOT,PC_PA,M,2022-09,6.28,
CHE,LTINT,TOT,PC_PA,M,2007-01,2.619,
CHE,LTINT,TOT,PC_PA,M,2007-02,2.556,
CHE,LTINT,TOT,PC_PA,M,2007-03,2.702,
CHE,LTINT,TOT,PC_PA,M,2007-04,2.801,
CHE,LTINT,TOT,PC_PA,M,2007-05,3.032,
CHE,LTINT,TOT,PC_PA,M,2007-06,3.194,
CHE,LTINT,TOT,PC_PA,M,2007-07,3.108,
CHE,LTINT,TOT,PC_PA,M,2007-08,3.049,
CHE,LTINT,TOT,PC_PA,M,2007-09,3.056,
CHE,LTINT,TOT,PC_PA,M,2007-10,2.987,
CHE,LTINT,TOT,PC_PA,M,2007-11,2.906,
CHE,LTINT,TOT,PC_PA,M,2007-12,3.111,
CHE,LTINT,TOT,PC_PA,M,2008-01,2.939,
CHE,LTINT,TOT,PC_PA,M,2008-02,3.059,
CHE,LTINT,TOT,PC_PA,M,2008-03,3.033,
CHE,LTINT,TOT,PC_PA,M,2008-04,3.242,
CHE,LTINT,TOT,PC_PA,M,2008-05,3.284,
CHE,LTINT,TOT,PC_PA,M,2008-06,3.29,
CHE,LTINT,TOT,PC_PA,M,2008-07,3.166,
CHE,LTINT,TOT,PC_PA,M,2008-08,2.942,
CHE,LTINT,TOT,PC_PA,M,2008-09,2.669,
CHE,LTINT,TOT,PC_PA,M,2008-10,2.764,
CHE,LTINT,TOT,PC_PA,M,2008-11,2.226,
CHE,LTINT,TOT,PC_PA,M,2008-12,2.148,
CHE,LTINT,TOT,PC_PA,M,2009-01,2.221,
CHE,LTINT,TOT,PC_PA,M,2009-02,2.174,
CHE,LTINT,TOT,PC_PA,M,2009-03,2.175,
CHE,LTINT,TOT,PC_PA,M,2009-04,2.196,
CHE,LTINT,TOT,PC_PA,M,2009-05,2.536,
CHE,LTINT,TOT,PC_PA,M,2009-06,2.478,
CHE,LTINT,TOT,PC_PA,M,2009-07,2.192,
CHE,LTINT,TOT,PC_PA,M,2009-08,2.124,
CHE,LTINT,TOT,PC_PA,M,2009-09,2.155,
CHE,LTINT,TOT,PC_PA,M,2009-10,2.207,
CHE,LTINT,TOT,PC_PA,M,2009-11,2.002,
CHE,LTINT,TOT,PC_PA,M,2009-12,1.972,
CHE,LTINT,TOT,PC_PA,M,2010-01,2.01,
CHE,LTINT,TOT,PC_PA,M,2010-02,1.93,
CHE,LTINT,TOT,PC_PA,M,2010-03,1.94,
CHE,LTINT,TOT,PC_PA,M,2010-04,1.87,
CHE,LTINT,TOT,PC_PA,M,2010-05,1.57,
CHE,LTINT,TOT,PC_PA,M,2010-06,1.51,
CHE,LTINT,TOT,PC_PA,M,2010-07,1.5,
CHE,LTINT,TOT,PC_PA,M,2010-08,1.19,
CHE,LTINT,TOT,PC_PA,M,2010-09,1.37,
CHE,LTINT,TOT,PC_PA,M,2010-10,1.46,
CHE,LTINT,TOT,PC_PA,M,2010-11,1.56,
CHE,LTINT,TOT,PC_PA,M,2010-12,1.67,
CHE,LTINT,TOT,PC_PA,M,2011-01,1.82,
CHE,LTINT,TOT,PC_PA,M,2011-02,1.9,
CHE,LTINT,TOT,PC_PA,M,2011-03,1.93,
CHE,LTINT,TOT,PC_PA,M,2011-04,2.08,
CHE,LTINT,TOT,PC_PA,M,2011-05,1.85,
CHE,LTINT,TOT,PC_PA,M,2011-06,1.74,
CHE,LTINT,TOT,PC_PA,M,2011-07,1.44,
CHE,LTINT,TOT,PC_PA,M,2011-08,1.13,
CHE,LTINT,TOT,PC_PA,M,2011-09,1,
CHE,LTINT,TOT,PC_PA,M,2011-10,1.08,
CHE,LTINT,TOT,PC_PA,M,2011-11,0.95,
CHE,LTINT,TOT,PC_PA,M,2011-12,0.74,
CHE,LTINT,TOT,PC_PA,M,2012-01,0.74,
CHE,LTINT,TOT,PC_PA,M,2012-02,0.72,
CHE,LTINT,TOT,PC_PA,M,2012-03,0.85,
CHE,LTINT,TOT,PC_PA,M,2012-04,0.74,
CHE,LTINT,TOT,PC_PA,M,2012-05,0.61,
CHE,LTINT,TOT,PC_PA,M,2012-06,0.68,
CHE,LTINT,TOT,PC_PA,M,2012-07,0.56,
CHE,LTINT,TOT,PC_PA,M,2012-08,0.57,
CHE,LTINT,TOT,PC_PA,M,2012-09,0.6,
CHE,LTINT,TOT,PC_PA,M,2012-10,0.6,
CHE,LTINT,TOT,PC_PA,M,2012-11,0.53,
CHE,LTINT,TOT,PC_PA,M,2012-12,0.56,
CHE,LTINT,TOT,PC_PA,M,2013-01,0.79,
CHE,LTINT,TOT,PC_PA,M,2013-02,0.72,
CHE,LTINT,TOT,PC_PA,M,2013-03,0.75,
CHE,LTINT,TOT,PC_PA,M,2013-04,0.61,
CHE,LTINT,TOT,PC_PA,M,2013-05,0.76,
CHE,LTINT,TOT,PC_PA,M,2013-06,1.06,
CHE,LTINT,TOT,PC_PA,M,2013-07,1.1,
CHE,LTINT,TOT,PC_PA,M,2013-08,1.14,
CHE,LTINT,TOT,PC_PA,M,2013-09,1.11,
CHE,LTINT,TOT,PC_PA,M,2013-10,1.07,
CHE,LTINT,TOT,PC_PA,M,2013-11,1.03,
CHE,LTINT,TOT,PC_PA,M,2013-12,1.25,
CHE,LTINT,TOT,PC_PA,M,2014-01,0.98,
CHE,LTINT,TOT,PC_PA,M,2014-02,0.95,
CHE,LTINT,TOT,PC_PA,M,2014-03,0.95,
CHE,LTINT,TOT,PC_PA,M,2014-04,0.86,
CHE,LTINT,TOT,PC_PA,M,2014-05,0.77,
CHE,LTINT,TOT,PC_PA,M,2014-06,0.71,
CHE,LTINT,TOT,PC_PA,M,2014-07,0.62,
CHE,LTINT,TOT,PC_PA,M,2014-08,0.53,
CHE,LTINT,TOT,PC_PA,M,2014-09,0.59,
CHE,LTINT,TOT,PC_PA,M,2014-10,0.56,
CHE,LTINT,TOT,PC_PA,M,2014-11,0.41,
CHE,LTINT,TOT,PC_PA,M,2014-12,0.38,
CHE,LTINT,TOT,PC_PA,M,2015-01,-0.07,
CHE,LTINT,TOT,PC_PA,M,2015-02,0.01,
CHE,LTINT,TOT,PC_PA,M,2015-03,0,
CHE,LTINT,TOT,PC_PA,M,2015-04,0.04,
CHE,LTINT,TOT,PC_PA,M,2015-05,-0.03,
CHE,LTINT,TOT,PC_PA,M,2015-06,0.1,
CHE,LTINT,TOT,PC_PA,M,2015-07,-0.04,
CHE,LTINT,TOT,PC_PA,M,2015-08,-0.12,
CHE,LTINT,TOT,PC_PA,M,2015-09,-0.1,
CHE,LTINT,TOT,PC_PA,M,2015-10,-0.27,
CHE,LTINT,TOT,PC_PA,M,2015-11,-0.31,
CHE,LTINT,TOT,PC_PA,M,2015-12,-0.04,
CHE,LTINT,TOT,PC_PA,M,2016-01,-0.299,
CHE,LTINT,TOT,PC_PA,M,2016-02,-0.453,
CHE,LTINT,TOT,PC_PA,M,2016-03,-0.387,
CHE,LTINT,TOT,PC_PA,M,2016-04,-0.245,
CHE,LTINT,TOT,PC_PA,M,2016-05,-0.298,
CHE,LTINT,TOT,PC_PA,M,2016-06,-0.508,
CHE,LTINT,TOT,PC_PA,M,2016-07,-0.543,
CHE,LTINT,TOT,PC_PA,M,2016-08,-0.462,
CHE,LTINT,TOT,PC_PA,M,2016-09,-0.522,
CHE,LTINT,TOT,PC_PA,M,2016-10,-0.362,
CHE,LTINT,TOT,PC_PA,M,2016-11,-0.13,
CHE,LTINT,TOT,PC_PA,M,2016-12,-0.135,
CHE,LTINT,TOT,PC_PA,M,2017-01,-0.072,
CHE,LTINT,TOT,PC_PA,M,2017-02,-0.213,
CHE,LTINT,TOT,PC_PA,M,2017-03,-0.1,
CHE,LTINT,TOT,PC_PA,M,2017-04,-0.096,
CHE,LTINT,TOT,PC_PA,M,2017-05,-0.145,
CHE,LTINT,TOT,PC_PA,M,2017-06,-0.025,
CHE,LTINT,TOT,PC_PA,M,2017-07,0.06,
CHE,LTINT,TOT,PC_PA,M,2017-08,-0.114,
CHE,LTINT,TOT,PC_PA,M,2017-09,0.017,
CHE,LTINT,TOT,PC_PA,M,2017-10,-0.029,
CHE,LTINT,TOT,PC_PA,M,2017-11,-0.053,
CHE,LTINT,TOT,PC_PA,M,2017-12,-0.095,
CHE,LTINT,TOT,PC_PA,M,2018-01,0.103,
CHE,LTINT,TOT,PC_PA,M,2018-02,0.116,
CHE,LTINT,TOT,PC_PA,M,2018-03,0.054,
CHE,LTINT,TOT,PC_PA,M,2018-04,0.12,
CHE,LTINT,TOT,PC_PA,M,2018-05,-0.008,
CHE,LTINT,TOT,PC_PA,M,2018-06,-0.012,
CHE,LTINT,TOT,PC_PA,M,2018-07,0.042,
CHE,LTINT,TOT,PC_PA,M,2018-08,-0.032,
CHE,LTINT,TOT,PC_PA,M,2018-09,0.113,
CHE,LTINT,TOT,PC_PA,M,2018-10,0.071,
CHE,LTINT,TOT,PC_PA,M,2018-11,-0.015,
CHE,LTINT,TOT,PC_PA,M,2018-12,-0.154,
CHE,LTINT,TOT,PC_PA,M,2019-01,-0.21,
CHE,LTINT,TOT,PC_PA,M,2019-02,-0.236,
CHE,LTINT,TOT,PC_PA,M,2019-03,-0.352,
CHE,LTINT,TOT,PC_PA,M,2019-04,-0.267,
CHE,LTINT,TOT,PC_PA,M,2019-05,-0.445,
CHE,LTINT,TOT,PC_PA,M,2019-06,-0.482,
CHE,LTINT,TOT,PC_PA,M,2019-07,-0.654,
CHE,LTINT,TOT,PC_PA,M,2019-08,-0.975,
CHE,LTINT,TOT,PC_PA,M,2019-09,-0.7,
CHE,LTINT,TOT,PC_PA,M,2019-10,-0.511,
CHE,LTINT,TOT,PC_PA,M,2019-11,-0.58,
CHE,LTINT,TOT,PC_PA,M,2019-12,-0.456,
CHE,LTINT,TOT,PC_PA,M,2020-01,-0.698,
CHE,LTINT,TOT,PC_PA,M,2020-02,-0.832,
CHE,LTINT,TOT,PC_PA,M,2020-03,-0.368,
CHE,LTINT,TOT,PC_PA,M,2020-04,-0.487,
CHE,LTINT,TOT,PC_PA,M,2020-05,-0.471,
CHE,LTINT,TOT,PC_PA,M,2020-06,-0.439,
CHE,LTINT,TOT,PC_PA,M,2020-07,-0.529,
CHE,LTINT,TOT,PC_PA,M,2020-08,-0.41,
CHE,LTINT,TOT,PC_PA,M,2020-09,-0.5,
CHE,LTINT,TOT,PC_PA,M,2020-10,-0.518,
CHE,LTINT,TOT,PC_PA,M,2020-11,-0.509,
CHE,LTINT,TOT,PC_PA,M,2020-12,-0.525,
CHE,LTINT,TOT,PC_PA,M,2021-01,-0.454,
CHE,LTINT,TOT,PC_PA,M,2021-02,-0.229,
CHE,LTINT,TOT,PC_PA,M,2021-03,-0.267,
CHE,LTINT,TOT,PC_PA,M,2021-04,-0.21,
CHE,LTINT,TOT,PC_PA,M,2021-05,-0.134,
CHE,LTINT,TOT,PC_PA,M,2021-06,-0.2,
CHE,LTINT,TOT,PC_PA,M,2021-07,-0.373,
CHE,LTINT,TOT,PC_PA,M,2021-08,-0.347,
CHE,LTINT,TOT,PC_PA,M,2021-09,-0.166,
CHE,LTINT,TOT,PC_PA,M,2021-10,-0.046,
CHE,LTINT,TOT,PC_PA,M,2021-11,-0.234,
CHE,LTINT,TOT,PC_PA,M,2021-12,-0.127,
CHE,LTINT,TOT,PC_PA,M,2022-01,0.045,
CHE,LTINT,TOT,PC_PA,M,2022-02,0.263,
CHE,LTINT,TOT,PC_PA,M,2022-03,0.68,
CHE,LTINT,TOT,PC_PA,M,2022-04,0.82,
CHE,LTINT,TOT,PC_PA,M,2022-05,0.78,
CHE,LTINT,TOT,PC_PA,M,2022-06,1.15,
CHE,LTINT,TOT,PC_PA,M,2022-07,0.52,
CHE,LTINT,TOT,PC_PA,M,2022-08,0.79,
CHE,LTINT,TOT,PC_PA,M,2022-09,1.16,
NLD,LTINT,TOT,PC_PA,M,2007-01,4.052,
NLD,LTINT,TOT,PC_PA,M,2007-02,4.074,
NLD,LTINT,TOT,PC_PA,M,2007-03,3.978,
NLD,LTINT,TOT,PC_PA,M,2007-04,4.194,
NLD,LTINT,TOT,PC_PA,M,2007-05,4.328,
NLD,LTINT,TOT,PC_PA,M,2007-06,4.614,
NLD,LTINT,TOT,PC_PA,M,2007-07,4.564,
NLD,LTINT,TOT,PC_PA,M,2007-08,4.383,
NLD,LTINT,TOT,PC_PA,M,2007-09,4.343,
NLD,LTINT,TOT,PC_PA,M,2007-10,4.376,
NLD,LTINT,TOT,PC_PA,M,2007-11,4.209,
NLD,LTINT,TOT,PC_PA,M,2007-12,4.338,
NLD,LTINT,TOT,PC_PA,M,2008-01,4.131,
NLD,LTINT,TOT,PC_PA,M,2008-02,4.046,
NLD,LTINT,TOT,PC_PA,M,2008-03,3.974,
NLD,LTINT,TOT,PC_PA,M,2008-04,4.21,
NLD,LTINT,TOT,PC_PA,M,2008-05,4.362,
NLD,LTINT,TOT,PC_PA,M,2008-06,4.734,
NLD,LTINT,TOT,PC_PA,M,2008-07,4.687,
NLD,LTINT,TOT,PC_PA,M,2008-08,4.398,
NLD,LTINT,TOT,PC_PA,M,2008-09,4.353,
NLD,LTINT,TOT,PC_PA,M,2008-10,4.228,
NLD,LTINT,TOT,PC_PA,M,2008-11,3.963,
NLD,LTINT,TOT,PC_PA,M,2008-12,3.647,
NLD,LTINT,TOT,PC_PA,M,2009-01,3.763,
NLD,LTINT,TOT,PC_PA,M,2009-02,3.797,
NLD,LTINT,TOT,PC_PA,M,2009-03,3.658,
NLD,LTINT,TOT,PC_PA,M,2009-04,3.771,
NLD,LTINT,TOT,PC_PA,M,2009-05,3.853,
NLD,LTINT,TOT,PC_PA,M,2009-06,3.956,
NLD,LTINT,TOT,PC_PA,M,2009-07,3.764,
NLD,LTINT,TOT,PC_PA,M,2009-08,3.609,
NLD,LTINT,TOT,PC_PA,M,2009-09,3.58,
NLD,LTINT,TOT,PC_PA,M,2009-10,3.533,
NLD,LTINT,TOT,PC_PA,M,2009-11,3.52,
NLD,LTINT,TOT,PC_PA,M,2009-12,3.438,
NLD,LTINT,TOT,PC_PA,M,2010-01,3.467,
NLD,LTINT,TOT,PC_PA,M,2010-02,3.356,
NLD,LTINT,TOT,PC_PA,M,2010-03,3.368,
NLD,LTINT,TOT,PC_PA,M,2010-04,3.321,
NLD,LTINT,TOT,PC_PA,M,2010-05,3.018,
NLD,LTINT,TOT,PC_PA,M,2010-06,2.899,
NLD,LTINT,TOT,PC_PA,M,2010-07,2.853,
NLD,LTINT,TOT,PC_PA,M,2010-08,2.558,
NLD,LTINT,TOT,PC_PA,M,2010-09,2.524,
NLD,LTINT,TOT,PC_PA,M,2010-10,2.577,
NLD,LTINT,TOT,PC_PA,M,2010-11,2.785,
NLD,LTINT,TOT,PC_PA,M,2010-12,3.155,
NLD,LTINT,TOT,PC_PA,M,2011-01,3.228,
NLD,LTINT,TOT,PC_PA,M,2011-02,3.408,
NLD,LTINT,TOT,PC_PA,M,2011-03,3.423,
NLD,LTINT,TOT,PC_PA,M,2011-04,3.647,
NLD,LTINT,TOT,PC_PA,M,2011-05,3.403,
NLD,LTINT,TOT,PC_PA,M,2011-06,3.283,
NLD,LTINT,TOT,PC_PA,M,2011-07,3.172,
NLD,LTINT,TOT,PC_PA,M,2011-08,2.677,
NLD,LTINT,TOT,PC_PA,M,2011-09,2.336,
NLD,LTINT,TOT,PC_PA,M,2011-10,2.464,
NLD,LTINT,TOT,PC_PA,M,2011-11,2.446,
NLD,LTINT,TOT,PC_PA,M,2011-12,2.376,
NLD,LTINT,TOT,PC_PA,M,2012-01,2.197,
NLD,LTINT,TOT,PC_PA,M,2012-02,2.236,
NLD,LTINT,TOT,PC_PA,M,2012-03,2.249,
NLD,LTINT,TOT,PC_PA,M,2012-04,2.291,
NLD,LTINT,TOT,PC_PA,M,2012-05,1.961,
NLD,LTINT,TOT,PC_PA,M,2012-06,1.926,
NLD,LTINT,TOT,PC_PA,M,2012-07,1.747,
NLD,LTINT,TOT,PC_PA,M,2012-08,1.757,
NLD,LTINT,TOT,PC_PA,M,2012-09,1.844,
NLD,LTINT,TOT,PC_PA,M,2012-10,1.767,
NLD,LTINT,TOT,PC_PA,M,2012-11,1.65,
NLD,LTINT,TOT,PC_PA,M,2012-12,1.562,
NLD,LTINT,TOT,PC_PA,M,2013-01,1.738,
NLD,LTINT,TOT,PC_PA,M,2013-02,1.827,
NLD,LTINT,TOT,PC_PA,M,2013-03,1.669,
NLD,LTINT,TOT,PC_PA,M,2013-04,1.663,
NLD,LTINT,TOT,PC_PA,M,2013-05,1.691,
NLD,LTINT,TOT,PC_PA,M,2013-06,2,
NLD,LTINT,TOT,PC_PA,M,2013-07,2.032,
NLD,LTINT,TOT,PC_PA,M,2013-08,2.196,
NLD,LTINT,TOT,PC_PA,M,2013-09,2.322,
NLD,LTINT,TOT,PC_PA,M,2013-10,2.177,
NLD,LTINT,TOT,PC_PA,M,2013-11,2.056,
NLD,LTINT,TOT,PC_PA,M,2013-12,2.156,
NLD,LTINT,TOT,PC_PA,M,2014-01,2.098,
NLD,LTINT,TOT,PC_PA,M,2014-02,1.891,
NLD,LTINT,TOT,PC_PA,M,2014-03,1.81,
NLD,LTINT,TOT,PC_PA,M,2014-04,1.846,
NLD,LTINT,TOT,PC_PA,M,2014-05,1.709,
NLD,LTINT,TOT,PC_PA,M,2014-06,1.598,
NLD,LTINT,TOT,PC_PA,M,2014-07,1.407,
NLD,LTINT,TOT,PC_PA,M,2014-08,1.2,
NLD,LTINT,TOT,PC_PA,M,2014-09,1.154,
NLD,LTINT,TOT,PC_PA,M,2014-10,1.032,
NLD,LTINT,TOT,PC_PA,M,2014-11,0.934,
NLD,LTINT,TOT,PC_PA,M,2014-12,0.777,
NLD,LTINT,TOT,PC_PA,M,2015-01,0.52,
NLD,LTINT,TOT,PC_PA,M,2015-02,0.416,
NLD,LTINT,TOT,PC_PA,M,2015-03,0.326,
NLD,LTINT,TOT,PC_PA,M,2015-04,0.314,
NLD,LTINT,TOT,PC_PA,M,2015-05,0.754,
NLD,LTINT,TOT,PC_PA,M,2015-06,1.054,
NLD,LTINT,TOT,PC_PA,M,2015-07,0.986,
NLD,LTINT,TOT,PC_PA,M,2015-08,0.853,
NLD,LTINT,TOT,PC_PA,M,2015-09,0.866,
NLD,LTINT,TOT,PC_PA,M,2015-10,0.725,
NLD,LTINT,TOT,PC_PA,M,2015-11,0.716,
NLD,LTINT,TOT,PC_PA,M,2015-12,0.754,
NLD,LTINT,TOT,PC_PA,M,2016-01,0.646,
NLD,LTINT,TOT,PC_PA,M,2016-02,0.371,
NLD,LTINT,TOT,PC_PA,M,2016-03,0.32,
NLD,LTINT,TOT,PC_PA,M,2016-04,0.395,
NLD,LTINT,TOT,PC_PA,M,2016-05,0.384,
NLD,LTINT,TOT,PC_PA,M,2016-06,0.25,
NLD,LTINT,TOT,PC_PA,M,2016-07,0.062,
NLD,LTINT,TOT,PC_PA,M,2016-08,0.027,
NLD,LTINT,TOT,PC_PA,M,2016-09,0.061,
NLD,LTINT,TOT,PC_PA,M,2016-10,0.156,
NLD,LTINT,TOT,PC_PA,M,2016-11,0.385,
NLD,LTINT,TOT,PC_PA,M,2016-12,0.436,
NLD,LTINT,TOT,PC_PA,M,2017-01,0.481,
NLD,LTINT,TOT,PC_PA,M,2017-02,0.486,
NLD,LTINT,TOT,PC_PA,M,2017-03,0.485,
NLD,LTINT,TOT,PC_PA,M,2017-04,0.498,
NLD,LTINT,TOT,PC_PA,M,2017-05,0.589,
NLD,LTINT,TOT,PC_PA,M,2017-06,0.503,
NLD,LTINT,TOT,PC_PA,M,2017-07,0.688,
NLD,LTINT,TOT,PC_PA,M,2017-08,0.542,
NLD,LTINT,TOT,PC_PA,M,2017-09,0.532,
NLD,LTINT,TOT,PC_PA,M,2017-10,0.541,
NLD,LTINT,TOT,PC_PA,M,2017-11,0.468,
NLD,LTINT,TOT,PC_PA,M,2017-12,0.452,
NLD,LTINT,TOT,PC_PA,M,2018-01,0.611,
NLD,LTINT,TOT,PC_PA,M,2018-02,0.761,
NLD,LTINT,TOT,PC_PA,M,2018-03,0.626,
